Mils, Light_Value, Delay_Value
  7719806  , 31  , 65
  7719940  , 32  , 50
  7720043  , 31  , 65
  7720176  , 31  , 65
  7720309  , 32  , 50
  7720413  , 31  , 65
  7720546  , 31  , 65
  7720679  , 32  , 50
  7720782  , 31  , 65
  7720915  , 32  , 50
  7721019  , 32  , 50
  7721122  , 32  , 50
  7721226  , 32  , 50
  7721329  , 31  , 65
  7721462  , 32  , 50
  7721566  , 31  , 65
  7721699  , 32  , 50
  7721802  , 32  , 50
  7721906  , 32  , 50
  7722009  , 32  , 50
  7722112  , 32  , 50
  7722215  , 31  , 65
  7722348  , 32  , 50
  7722451  , 32  , 50
  7722555  , 32  , 50
  7722658  , 31  , 65
  7722791  , 32  , 50
  7722895  , 32  , 50
  7722998  , 31  , 65
  7723131  , 32  , 50
  7723235  , 32  , 50
  7723338  , 32  , 50
  7723442  , 32  , 50
  7723544  , 31  , 65
  7723678  , 31  , 65
  7723811  , 31  , 65
  7723944  , 32  , 50
  7724048  , 32  , 50
  7724151  , 32  , 50
  7724255  , 31  , 65
  7724388  , 32  , 50
  7724491  , 32  , 50
  7724594  , 32  , 50
  7724697  , 31  , 65
  7724830  , 32  , 50
  7724934  , 32  , 50
  7725037  , 32  , 50
  7725140  , 32  , 50
  7725244  , 31  , 65
  7725377  , 32  , 50
  7725480  , 32  , 50
  7725584  , 31  , 65
  7725717  , 32  , 50
  7725820  , 32  , 50
  7725924  , 32  , 50
  7726026  , 32  , 50
  7726130  , 32  , 50
  7726233  , 32  , 50
  7726337  , 32  , 50
  7726440  , 32  , 50
  7726543  , 31  , 65
  7726676  , 32  , 50
  7726780  , 32  , 50
  7726883  , 31  , 65
  7727016  , 32  , 50
  7727120  , 32  , 50
  7727222  , 32  , 50
  7727326  , 31  , 65
  7727459  , 32  , 50
  7727562  , 31  , 65
  7727695  , 32  , 50
  7727799  , 32  , 50
  7727902  , 32  , 50
  7728006  , 31  , 65
  7728139  , 32  , 50
  7728242  , 32  , 50
  7728346  , 32  , 50
  7728449  , 32  , 50
  7728552  , 32  , 50
  7728656  , 32  , 50
  7728758  , 32  , 50
  7728862  , 32  , 50
  7728965  , 32  , 50
  7729069  , 32  , 50
  7729172  , 32  , 50
  7729275  , 31  , 65
  7729409  , 32  , 50
  7729512  , 31  , 65
  7729645  , 31  , 65
  7729778  , 32  , 50
  7729882  , 31  , 65
  7730015  , 32  , 50
  7730118  , 32  , 50
  7730222  , 32  , 50
  7730325  , 32  , 50
  7730427  , 31  , 65
  7730562  , 32  , 50
  7730664  , 31  , 65
  7730798  , 31  , 65
  7730931  , 32  , 50
  7731035  , 31  , 65
  7731168  , 32  , 50
  7731271  , 31  , 65
  7731404  , 31  , 65
  7731537  , 32  , 50
  7731641  , 32  , 50
  7731744  , 32  , 50
  7731848  , 31  , 65
  7731981  , 31  , 65
  7732114  , 31  , 65
  7732247  , 32  , 50
  7732350  , 32  , 50
  7732454  , 32  , 50
  7732557  , 31  , 65
  7732690  , 32  , 50
  7732794  , 31  , 65
  7732927  , 32  , 50
  7733030  , 31  , 65
  7733164  , 32  , 50
  7733267  , 32  , 50
  7733369  , 32  , 50
  7733473  , 32  , 50
  7733576  , 32  , 50
  7733680  , 32  , 50
  7733783  , 32  , 50
  7733886  , 32  , 50
  7733990  , 31  , 65
  7734123  , 32  , 50
  7734226  , 32  , 50
  7734329  , 32  , 50
  7734432  , 32  , 50
  7734536  , 32  , 50
  7734639  , 32  , 50
  7734743  , 31  , 65
  7734876  , 32  , 50
  7734979  , 32  , 50
  7735083  , 31  , 65
  7735216  , 32  , 50
  7735319  , 31  , 65
  7735452  , 31  , 65
  7735585  , 31  , 65
  7735718  , 31  , 65
  7735852  , 32  , 50
  7735955  , 32  , 50
  7736058  , 32  , 50
  7736162  , 31  , 65
  7736295  , 32  , 50
  7736398  , 32  , 50
  7736502  , 32  , 50
  7736605  , 32  , 50
  7736709  , 32  , 50
  7736811  , 32  , 50
  7736914  , 32  , 50
  7737018  , 32  , 50
  7737121  , 32  , 50
  7737225  , 32  , 50
  7737328  , 31  , 65
  7737461  , 32  , 50
  7737565  , 32  , 50
  7737668  , 32  , 50
  7737771  , 32  , 50
  7737874  , 32  , 50
  7737977  , 32  , 50
  7738081  , 32  , 50
  7738184  , 32  , 50
  7738288  , 32  , 50
  7738391  , 32  , 50
  7738493  , 32  , 50
  7738597  , 32  , 50
  7738700  , 32  , 50
  7738804  , 32  , 50
  7738907  , 32  , 50
  7739011  , 32  , 50
  7739114  , 32  , 50
  7739216  , 32  , 50
  7739320  , 32  , 50
  7739423  , 32  , 50
  7739527  , 32  , 50
  7739630  , 32  , 50
  7739734  , 32  , 50
  7739837  , 32  , 50
  7739939  , 32  , 50
  7740043  , 32  , 50
  7740146  , 32  , 50
  7740250  , 31  , 65
  7740383  , 32  , 50
  7740486  , 32  , 50
  7740590  , 32  , 50
  7740693  , 32  , 50
  7740796  , 32  , 50
  7740900  , 32  , 50
  7741002  , 31  , 65
  7741136  , 32  , 50
  7741239  , 32  , 50
  7741342  , 32  , 50
  7741446  , 31  , 65
  7741579  , 32  , 50
  7741682  , 32  , 50
  7741786  , 32  , 50
  7741889  , 32  , 50
  7741992  , 32  , 50
  7742096  , 32  , 50
  7742198  , 32  , 50
  7742302  , 32  , 50
  7742405  , 32  , 50
  7742509  , 32  , 50
  7742612  , 32  , 50
  7742715  , 32  , 50
  7742819  , 32  , 50
  7742921  , 32  , 50
  7743025  , 32  , 50
  7743128  , 32  , 50
  7743232  , 32  , 50
  7743335  , 31  , 65
  7743468  , 32  , 50
  7743571  , 32  , 50
  7743675  , 32  , 50
  7743778  , 32  , 50
  7743881  , 32  , 50
  7743984  , 32  , 50
  7744088  , 32  , 50
  7744191  , 32  , 50
  7744294  , 31  , 65
  7744428  , 32  , 50
  7744531  , 32  , 50
  7744634  , 32  , 50
  7744738  , 32  , 50
  7744840  , 32  , 50
  7744944  , 32  , 50
  7745047  , 32  , 50
  7745150  , 32  , 50
  7745254  , 32  , 50
  7745357  , 32  , 50
  7745461  , 32  , 50
  7745564  , 32  , 50
  7745667  , 31  , 65
  7745801  , 32  , 50
  7745903  , 32  , 50
  7746007  , 31  , 65
  7746140  , 32  , 50
  7746243  , 32  , 50
  7746347  , 32  , 50
  7746450  , 32  , 50
  7746553  , 32  , 50
  7746657  , 32  , 50
  7746760  , 31  , 65
  7746893  , 32  , 50
  7746997  , 32  , 50
  7747099  , 32  , 50
  7747203  , 32  , 50
  7747306  , 32  , 50
  7747409  , 32  , 50
  7747513  , 32  , 50
  7747616  , 32  , 50
  7747720  , 32  , 50
  7747822  , 32  , 50
  7747926  , 32  , 50
  7748029  , 32  , 50
  7748132  , 32  , 50
  7748236  , 32  , 50
  7748339  , 32  , 50
  7748443  , 32  , 50
  7748545  , 32  , 50
  7748648  , 32  , 50
  7748752  , 32  , 50
  7748855  , 32  , 50
  7748959  , 32  , 50
  7749062  , 32  , 50
  7749166  , 32  , 50
  7749268  , 32  , 50
  7749371  , 32  , 50
  7749475  , 32  , 50
  7749578  , 32  , 50
  7749682  , 32  , 50
  7749785  , 32  , 50
  7749889  , 32  , 50
  7749991  , 32  , 50
  7750094  , 32  , 50
  7750198  , 32  , 50
  7750301  , 32  , 50
  7750405  , 32  , 50
  7750508  , 32  , 50
  7750611  , 32  , 50
  7750714  , 32  , 50
  7750817  , 32  , 50
  7750921  , 32  , 50
  7751024  , 32  , 50
  7751128  , 32  , 50
  7751231  , 32  , 50
  7751334  , 32  , 50
  7751437  , 32  , 50
  7751540  , 32  , 50
  7751644  , 32  , 50
  7751747  , 32  , 50
  7751851  , 32  , 50
  7751954  , 32  , 50
  7752057  , 32  , 50
  7752161  , 32  , 50
  7752263  , 32  , 50
  7752367  , 32  , 50
  7752470  , 32  , 50
  7752573  , 32  , 50
  7752677  , 32  , 50
  7752780  , 31  , 65
  7752913  , 32  , 50
  7753017  , 32  , 50
  7753120  , 32  , 50
  7753223  , 31  , 65
  7753357  , 32  , 50
  7753459  , 32  , 50
  7753563  , 32  , 50
  7753666  , 32  , 50
  7753769  , 32  , 50
  7753873  , 32  , 50
  7753976  , 32  , 50
  7754080  , 32  , 50
  7754182  , 32  , 50
  7754286  , 32  , 50
  7754389  , 32  , 50
  7754492  , 32  , 50
  7754596  , 32  , 50
  7754699  , 32  , 50
  7754803  , 32  , 50
  7754905  , 32  , 50
  7755009  , 32  , 50
  7755112  , 32  , 50
  7755215  , 32  , 50
  7755319  , 32  , 50
  7755422  , 32  , 50
  7755526  , 31  , 65
  7755659  , 32  , 50
  7755762  , 32  , 50
  7755865  , 32  , 50
  7755968  , 32  , 50
  7756071  , 32  , 50
  7756175  , 32  , 50
  7756278  , 32  , 50
  7756382  , 32  , 50
  7756485  , 32  , 50
  7756589  , 32  , 50
  7756691  , 32  , 50
  7756794  , 32  , 50
  7756898  , 32  , 50
  7757001  , 32  , 50
  7757105  , 32  , 50
  7757208  , 32  , 50
  7757312  , 31  , 65
  7757445  , 32  , 50
  7757548  , 32  , 50
  7757650  , 32  , 50
  7757754  , 32  , 50
  7757857  , 32  , 50
  7757961  , 32  , 50
  7758064  , 32  , 50
  7758168  , 32  , 50
  7758271  , 32  , 50
  7758373  , 32  , 50
  7758477  , 32  , 50
  7758580  , 32  , 50
  7758684  , 32  , 50
  7758787  , 32  , 50
  7758891  , 32  , 50
  7758994  , 32  , 50
  7759096  , 32  , 50
  7759200  , 32  , 50
  7759303  , 32  , 50
  7759407  , 32  , 50
  7759510  , 32  , 50
  7759613  , 32  , 50
  7759717  , 32  , 50
  7759819  , 32  , 50
  7759923  , 32  , 50
  7760026  , 32  , 50
  7760130  , 32  , 50
  7760233  , 32  , 50
  7760336  , 32  , 50
  7760440  , 32  , 50
  7760542  , 32  , 50
  7760646  , 32  , 50
  7760749  , 32  , 50
  7760852  , 32  , 50
  7760956  , 32  , 50
  7761059  , 32  , 50
  7761163  , 32  , 50
  7761265  , 32  , 50
  7761369  , 32  , 50
  7761472  , 32  , 50
  7761575  , 32  , 50
  7761679  , 32  , 50
  7761782  , 32  , 50
  7761886  , 32  , 50
  7761988  , 32  , 50
  7762092  , 32  , 50
  7762195  , 32  , 50
  7762298  , 32  , 50
  7762402  , 31  , 65
  7762535  , 32  , 50
  7762638  , 32  , 50
  7762742  , 32  , 50
  7762845  , 32  , 50
  7762948  , 32  , 50
  7763051  , 32  , 50
  7763154  , 31  , 65
  7763288  , 32  , 50
  7763391  , 32  , 50
  7763494  , 32  , 50
  7763598  , 32  , 50
  7763701  , 32  , 50
  7763805  , 32  , 50
  7763907  , 32  , 50
  7764011  , 32  , 50
  7764114  , 32  , 50
  7764217  , 32  , 50
  7764321  , 32  , 50
  7764424  , 32  , 50
  7764528  , 32  , 50
  7764630  , 32  , 50
  7764733  , 32  , 50
  7764837  , 31  , 65
  7764970  , 32  , 50
  7765073  , 32  , 50
  7765177  , 32  , 50
  7765280  , 32  , 50
  7765384  , 32  , 50
  7765487  , 32  , 50
  7765590  , 32  , 50
  7765693  , 32  , 50
  7765796  , 32  , 50
  7765900  , 32  , 50
  7766003  , 32  , 50
  7766107  , 32  , 50
  7766210  , 32  , 50
  7766312  , 32  , 50
  7766416  , 32  , 50
  7766519  , 32  , 50
  7766623  , 32  , 50
  7766726  , 32  , 50
  7766830  , 32  , 50
  7766933  , 32  , 50
  7767035  , 32  , 50
  7767139  , 32  , 50
  7767242  , 32  , 50
  7767346  , 32  , 50
  7767449  , 32  , 50
  7767553  , 32  , 50
  7767656  , 32  , 50
  7767759  , 32  , 50
  7767862  , 32  , 50
  7767965  , 32  , 50
  7768069  , 32  , 50
  7768172  , 32  , 50
  7768275  , 32  , 50
  7768379  , 32  , 50
  7768482  , 32  , 50
  7768585  , 32  , 50
  7768688  , 32  , 50
  7768792  , 32  , 50
  7768895  , 32  , 50
  7768998  , 32  , 50
  7769102  , 32  , 50
  7769205  , 32  , 50
  7769308  , 32  , 50
  7769411  , 32  , 50
  7769515  , 32  , 50
  7769618  , 32  , 50
  7769721  , 32  , 50
  7769825  , 32  , 50
  7769928  , 32  , 50
  7770031  , 32  , 50
  7770134  , 32  , 50
  7770237  , 32  , 50
  7770341  , 32  , 50
  7770444  , 32  , 50
  7770548  , 32  , 50
  7770651  , 32  , 50
  7770754  , 32  , 50
  7770857  , 32  , 50
  7770960  , 32  , 50
  7771064  , 32  , 50
  7771167  , 32  , 50
  7771271  , 32  , 50
  7771374  , 32  , 50
  7771476  , 32  , 50
  7771580  , 31  , 65
  7771713  , 32  , 50
  7771816  , 32  , 50
  7771920  , 31  , 65
  7772053  , 32  , 50
  7772156  , 32  , 50
  7772260  , 32  , 50
  7772363  , 32  , 50
  7772467  , 32  , 50
  7772570  , 32  , 50
  7772673  , 31  , 65
  7772807  , 32  , 50
  7772909  , 32  , 50
  7773012  , 32  , 50
  7773116  , 32  , 50
  7773219  , 32  , 50
  7773323  , 32  , 50
  7773426  , 32  , 50
  7773530  , 32  , 50
  7773632  , 32  , 50
  7773735  , 32  , 50
  7773839  , 32  , 50
  7773942  , 32  , 50
  7774046  , 31  , 65
  7774179  , 32  , 50
  7774282  , 32  , 50
  7774386  , 32  , 50
  7774489  , 32  , 50
  7774593  , 32  , 50
  7774695  , 32  , 50
  7774798  , 32  , 50
  7774902  , 32  , 50
  7775005  , 32  , 50
  7775109  , 32  , 50
  7775212  , 32  , 50
  7775315  , 32  , 50
  7775418  , 32  , 50
  7775521  , 32  , 50
  7775625  , 32  , 50
  7775728  , 32  , 50
  7775832  , 32  , 50
  7775935  , 32  , 50
  7776038  , 32  , 50
  7776141  , 32  , 50
  7776244  , 32  , 50
  7776348  , 32  , 50
  7776451  , 32  , 50
  7776555  , 32  , 50
  7776658  , 32  , 50
  7776761  , 32  , 50
  7776864  , 32  , 50
  7776967  , 32  , 50
  7777071  , 32  , 50
  7777174  , 32  , 50
  7777277  , 32  , 50
  7777381  , 32  , 50
  7777484  , 32  , 50
  7777587  , 32  , 50
  7777690  , 32  , 50
  7777794  , 32  , 50
  7777897  , 32  , 50
  7778000  , 32  , 50
  7778104  , 32  , 50
  7778207  , 32  , 50
  7778310  , 32  , 50
  7778413  , 32  , 50
  7778516  , 32  , 50
  7778620  , 32  , 50
  7778723  , 32  , 50
  7778827  , 32  , 50
  7778930  , 32  , 50
  7779033  , 32  , 50
  7779136  , 32  , 50
  7779239  , 32  , 50
  7779343  , 32  , 50
  7779446  , 32  , 50
  7779550  , 32  , 50
  7779653  , 32  , 50
  7779756  , 32  , 50
  7779859  , 32  , 50
  7779962  , 32  , 50
  7780066  , 32  , 50
  7780169  , 32  , 50
  7780273  , 32  , 50
  7780376  , 32  , 50
  7780478  , 32  , 50
  7780582  , 32  , 50
  7780685  , 32  , 50
  7780789  , 32  , 50
  7780892  , 32  , 50
  7780996  , 32  , 50
  7781099  , 32  , 50
  7781201  , 32  , 50
  7781305  , 32  , 50
  7781408  , 32  , 50
  7781512  , 31  , 65
  7781645  , 32  , 50
  7781748  , 32  , 50
  7781852  , 32  , 50
  7781955  , 32  , 50
  7782059  , 32  , 50
  7782162  , 32  , 50
  7782264  , 32  , 50
  7782368  , 32  , 50
  7782471  , 32  , 50
  7782575  , 32  , 50
  7782678  , 32  , 50
  7782781  , 32  , 50
  7782884  , 32  , 50
  7782987  , 32  , 50
  7783091  , 32  , 50
  7783194  , 32  , 50
  7783298  , 32  , 50
  7783401  , 32  , 50
  7783504  , 32  , 50
  7783608  , 32  , 50
  7783710  , 32  , 50
  7783814  , 32  , 50
  7783917  , 32  , 50
  7784020  , 32  , 50
  7784124  , 32  , 50
  7784227  , 32  , 50
  7784331  , 32  , 50
  7784433  , 32  , 50
  7784537  , 32  , 50
  7784640  , 32  , 50
  7784743  , 32  , 50
  7784847  , 32  , 50
  7784950  , 32  , 50
  7785054  , 32  , 50
  7785156  , 32  , 50
  7785260  , 32  , 50
  7785363  , 32  , 50
  7785466  , 32  , 50
  7785570  , 32  , 50
  7785673  , 32  , 50
  7785777  , 32  , 50
  7785879  , 32  , 50
  7785982  , 32  , 50
  7786086  , 32  , 50
  7786189  , 32  , 50
  7786293  , 31  , 65
  7786426  , 32  , 50
  7786529  , 32  , 50
  7786633  , 32  , 50
  7786736  , 32  , 50
  7786839  , 32  , 50
  7786942  , 32  , 50
  7787045  , 32  , 50
  7787149  , 32  , 50
  7787252  , 32  , 50
  7787356  , 32  , 50
  7787459  , 32  , 50
  7787561  , 32  , 50
  7787665  , 31  , 65
  7787798  , 32  , 50
  7787901  , 32  , 50
  7788005  , 32  , 50
  7788108  , 32  , 50
  7788212  , 32  , 50
  7788315  , 32  , 50
  7788419  , 32  , 50
  7788521  , 32  , 50
  7788624  , 32  , 50
  7788728  , 32  , 50
  7788831  , 32  , 50
  7788935  , 32  , 50
  7789038  , 32  , 50
  7789142  , 32  , 50
  7789245  , 32  , 50
  7789347  , 32  , 50
  7789451  , 32  , 50
  7789554  , 32  , 50
  7789658  , 32  , 50
  7789761  , 32  , 50
  7789864  , 32  , 50
  7789968  , 32  , 50
  7790070  , 32  , 50
  7790174  , 32  , 50
  7790277  , 32  , 50
  7790381  , 32  , 50
  7790484  , 32  , 50
  7790587  , 32  , 50
  7790691  , 32  , 50
  7790793  , 32  , 50
  7790897  , 32  , 50
  7791000  , 32  , 50
  7791104  , 32  , 50
  7791207  , 31  , 65
  7791340  , 32  , 50
  7791443  , 32  , 50
  7791547  , 32  , 50
  7791650  , 32  , 50
  7791753  , 32  , 50
  7791856  , 32  , 50
  7791960  , 32  , 50
  7792063  , 32  , 50
  7792166  , 32  , 50
  7792270  , 32  , 50
  7792373  , 32  , 50
  7792476  , 32  , 50
  7792579  , 32  , 50
  7792683  , 32  , 50
  7792786  , 32  , 50
  7792889  , 32  , 50
  7792993  , 32  , 50
  7793096  , 32  , 50
  7793199  , 32  , 50
  7793302  , 32  , 50
  7793405  , 32  , 50
  7793509  , 32  , 50
  7793612  , 32  , 50
  7793716  , 32  , 50
  7793819  , 32  , 50
  7793922  , 32  , 50
  7794025  , 32  , 50
  7794128  , 32  , 50
  7794232  , 32  , 50
  7794335  , 32  , 50
  7794439  , 32  , 50
  7794542  , 32  , 50
  7794644  , 32  , 50
  7794748  , 32  , 50
  7794851  , 32  , 50
  7794955  , 32  , 50
  7795058  , 32  , 50
  7795162  , 32  , 50
  7795265  , 32  , 50
  7795368  , 32  , 50
  7795471  , 32  , 50
  7795574  , 32  , 50
  7795678  , 32  , 50
  7795781  , 32  , 50
  7795885  , 32  , 50
  7795988  , 32  , 50
  7796091  , 32  , 50
  7796194  , 32  , 50
  7796297  , 32  , 50
  7796401  , 32  , 50
  7796504  , 32  , 50
  7796608  , 32  , 50
  7796711  , 32  , 50
  7796814  , 32  , 50
  7796917  , 32  , 50
  7797020  , 32  , 50
  7797124  , 32  , 50
  7797227  , 32  , 50
  7797330  , 32  , 50
  7797434  , 32  , 50
  7797537  , 32  , 50
  7797640  , 32  , 50
  7797743  , 32  , 50
  7797847  , 32  , 50
  7797950  , 32  , 50
  7798053  , 32  , 50
  7798157  , 32  , 50
  7798260  , 32  , 50
  7798363  , 32  , 50
  7798466  , 32  , 50
  7798569  , 32  , 50
  7798673  , 32  , 50
  7798776  , 32  , 50
  7798880  , 32  , 50
  7798983  , 32  , 50
  7799086  , 32  , 50
  7799189  , 32  , 50
  7799292  , 32  , 50
  7799396  , 32  , 50
  7799499  , 32  , 50
  7799603  , 32  , 50
  7799706  , 32  , 50
  7799809  , 32  , 50
  7799912  , 32  , 50
  7800015  , 32  , 50
  7800119  , 32  , 50
  7800222  , 32  , 50
  7800326  , 32  , 50
  7800429  , 32  , 50
  7800531  , 32  , 50
  7800635  , 32  , 50
  7800738  , 32  , 50
  7800842  , 32  , 50
  7800945  , 32  , 50
  7801049  , 32  , 50
  7801152  , 32  , 50
  7801254  , 32  , 50
  7801358  , 32  , 50
  7801461  , 32  , 50
  7801565  , 32  , 50
  7801668  , 32  , 50
  7801772  , 32  , 50
  7801875  , 32  , 50
  7801977  , 32  , 50
  7802081  , 32  , 50
  7802184  , 32  , 50
  7802288  , 32  , 50
  7802391  , 32  , 50
  7802494  , 32  , 50
  7802598  , 32  , 50
  7802700  , 32  , 50
  7802804  , 32  , 50
  7802907  , 32  , 50
  7803011  , 32  , 50
  7803114  , 32  , 50
  7803217  , 32  , 50
  7803321  , 32  , 50
  7803423  , 32  , 50
  7803527  , 32  , 50
  7803630  , 32  , 50
  7803734  , 32  , 50
  7803837  , 32  , 50
  7803940  , 32  , 50
  7804044  , 32  , 50
  7804147  , 32  , 50
  7804250  , 32  , 50
  7804353  , 32  , 50
  7804456  , 32  , 50
  7804560  , 32  , 50
  7804663  , 32  , 50
  7804767  , 32  , 50
  7804870  , 32  , 50
  7804973  , 32  , 50
  7805076  , 32  , 50
  7805179  , 32  , 50
  7805283  , 32  , 50
  7805386  , 32  , 50
  7805490  , 32  , 50
  7805593  , 32  , 50
  7805696  , 32  , 50
  7805799  , 32  , 50
  7805902  , 32  , 50
  7806006  , 32  , 50
  7806109  , 32  , 50
  7806213  , 32  , 50
  7806316  , 32  , 50
  7806418  , 32  , 50
  7806522  , 32  , 50
  7806625  , 32  , 50
  7806729  , 32  , 50
  7806832  , 32  , 50
  7806936  , 32  , 50
  7807039  , 32  , 50
  7807141  , 32  , 50
  7807245  , 32  , 50
  7807348  , 32  , 50
  7807452  , 32  , 50
  7807555  , 32  , 50
  7807659  , 32  , 50
  7807762  , 32  , 50
  7807864  , 32  , 50
  7807968  , 32  , 50
  7808071  , 32  , 50
  7808175  , 32  , 50
  7808278  , 32  , 50
  7808381  , 32  , 50
  7808485  , 32  , 50
  7808587  , 32  , 50
  7808691  , 32  , 50
  7808794  , 32  , 50
  7808898  , 32  , 50
  7809001  , 32  , 50
  7809104  , 32  , 50
  7809208  , 32  , 50
  7809310  , 32  , 50
  7809414  , 32  , 50
  7809517  , 32  , 50
  7809620  , 32  , 50
  7809724  , 32  , 50
  7809827  , 32  , 50
  7809931  , 32  , 50
  7810033  , 32  , 50
  7810137  , 32  , 50
  7810240  , 32  , 50
  7810343  , 32  , 50
  7810447  , 32  , 50
  7810550  , 32  , 50
  7810654  , 32  , 50
  7810756  , 32  , 50
  7810860  , 32  , 50
  7810963  , 32  , 50
  7811066  , 32  , 50
  7811170  , 32  , 50
  7811273  , 32  , 50
  7811377  , 32  , 50
  7811479  , 32  , 50
  7811582  , 32  , 50
  7811686  , 32  , 50
  7811789  , 32  , 50
  7811893  , 32  , 50
  7811996  , 32  , 50
  7812100  , 32  , 50
  7812203  , 32  , 50
  7812305  , 32  , 50
  7812409  , 32  , 50
  7812512  , 32  , 50
  7812616  , 32  , 50
  7812719  , 32  , 50
  7812823  , 32  , 50
  7812926  , 32  , 50
  7813028  , 32  , 50
  7813132  , 32  , 50
  7813235  , 32  , 50
  7813339  , 32  , 50
  7813442  , 32  , 50
  7813545  , 32  , 50
  7813649  , 32  , 50
  7813751  , 32  , 50
  7813855  , 32  , 50
  7813958  , 32  , 50
  7814062  , 32  , 50
  7814165  , 32  , 50
  7814268  , 32  , 50
  7814372  , 32  , 50
  7814474  , 32  , 50
  7814578  , 32  , 50
  7814681  , 32  , 50
  7814785  , 32  , 50
  7814888  , 32  , 50
  7814991  , 32  , 50
  7815095  , 32  , 50
  7815197  , 32  , 50
  7815301  , 32  , 50
  7815404  , 32  , 50
  7815507  , 32  , 50
  7815611  , 32  , 50
  7815714  , 32  , 50
  7815818  , 32  , 50
  7815920  , 32  , 50
  7816024  , 32  , 50
  7816127  , 32  , 50
  7816230  , 32  , 50
  7816334  , 32  , 50
  7816437  , 32  , 50
  7816541  , 32  , 50
  7816643  , 32  , 50
  7816747  , 32  , 50
  7816850  , 32  , 50
  7816953  , 32  , 50
  7817057  , 32  , 50
  7817160  , 32  , 50
  7817264  , 32  , 50
  7817366  , 32  , 50
  7817469  , 32  , 50
  7817573  , 32  , 50
  7817676  , 32  , 50
  7817780  , 32  , 50
  7817883  , 32  , 50
  7817987  , 32  , 50
  7818089  , 32  , 50
  7818192  , 32  , 50
  7818296  , 32  , 50
  7818399  , 32  , 50
  7818503  , 32  , 50
  7818606  , 32  , 50
  7818710  , 32  , 50
  7818812  , 32  , 50
  7818915  , 32  , 50
  7819019  , 32  , 50
  7819122  , 32  , 50
  7819226  , 32  , 50
  7819329  , 32  , 50
  7819432  , 32  , 50
  7819536  , 32  , 50
  7819638  , 32  , 50
  7819742  , 32  , 50
  7819845  , 32  , 50
  7819949  , 32  , 50
  7820052  , 32  , 50
  7820155  , 32  , 50
  7820259  , 32  , 50
  7820361  , 32  , 50
  7820465  , 32  , 50
  7820568  , 32  , 50
  7820672  , 32  , 50
  7820775  , 32  , 50
  7820878  , 32  , 50
  7820982  , 32  , 50
  7821084  , 32  , 50
  7821188  , 32  , 50
  7821291  , 32  , 50
  7821394  , 32  , 50
  7821498  , 32  , 50
  7821601  , 32  , 50
  7821705  , 32  , 50
  7821807  , 32  , 50
  7821911  , 32  , 50
  7822014  , 32  , 50
  7822117  , 32  , 50
